tanggal,tanggal_clean,periode_data,tahun,bulan,nama_bulan,tahun_bulan,stasiun,pm10,pm25,so2,co,o3,no2,max,critical,categori,flag_tidak_sehat_plus,_baris_sumber,tanggal_raw,periode_data_raw,max_raw,critical_raw,categori_raw,stasiun_raw,row_param_max,jumlah_param_pada_max,flag_multi_param_max,critical_candidates_str,jumlah_critical_candidates,flag_multi_critical,critical_status,categori_expected,dedup_action,used_for_main_dashboard_kpi
2021-01-31,2021-01-31,202101,2021,1,Januari,2021-01,DKI1 Bunderan HI,36.0,51.0,13.0,16.0,26.0,10.0,51.0,PM2.5,SEDANG,False,2244,2021-01-31,202101,51.0,PM2.5,SEDANG,DKI1 Bunderan HI,51.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-02-01,2021-02-01,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,59.0,79.0,21.0,26.0,15.0,31.0,79.0,PM2.5,SEDANG,False,2245,2021-02-01,202102,79.0,PM2.5,SEDANG,DKI1 Bunderan HI,79.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-02-02,2021-02-02,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,30.0,46.0,21.0,14.0,16.0,24.0,46.0,PM2.5,BAIK,False,2246,2021-02-02,202102,46.0,PM2.5,BAIK,DKI1 Bunderan HI,46.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-03,2021-02-03,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,23.0,33.0,19.0,11.0,14.0,19.0,33.0,PM2.5,BAIK,False,2247,2021-02-03,202102,33.0,PM2.5,BAIK,DKI1 Bunderan HI,33.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-04,2021-02-04,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,36.0,53.0,23.0,14.0,12.0,24.0,53.0,PM2.5,SEDANG,False,2248,2021-02-04,202102,53.0,PM2.5,SEDANG,DKI1 Bunderan HI,53.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-02-05,2021-02-05,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,29.0,36.0,20.0,14.0,12.0,21.0,36.0,PM2.5,BAIK,False,2249,2021-02-05,202102,36.0,PM2.5,BAIK,DKI1 Bunderan HI,36.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-06,2021-02-06,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,27.0,34.0,21.0,8.0,21.0,15.0,34.0,PM2.5,BAIK,False,2250,2021-02-06,202102,34.0,PM2.5,BAIK,DKI1 Bunderan HI,34.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-07,2021-02-07,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,25.0,23.0,19.0,7.0,19.0,12.0,25.0,PM10,BAIK,False,2251,2021-02-07,202102,25.0,PM10,BAIK,DKI1 Bunderan HI,25.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-08,2021-02-08,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,24.0,26.0,19.0,10.0,18.0,17.0,26.0,PM2.5,BAIK,False,2252,2021-02-08,202102,26.0,PM2.5,BAIK,DKI1 Bunderan HI,26.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-09,2021-02-09,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,33.0,40.0,22.0,12.0,14.0,22.0,40.0,PM2.5,BAIK,False,2253,2021-02-09,202102,40.0,PM2.5,BAIK,DKI1 Bunderan HI,40.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-10,2021-02-10,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,32.0,38.0,21.0,10.0,12.0,16.0,38.0,PM2.5,BAIK,False,2254,2021-02-10,202102,38.0,PM2.5,BAIK,DKI1 Bunderan HI,38.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-11,2021-02-11,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,26.0,37.0,23.0,13.0,9.0,17.0,37.0,PM2.5,BAIK,False,2255,2021-02-11,202102,37.0,PM2.5,BAIK,DKI1 Bunderan HI,37.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-12,2021-02-12,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,41.0,52.0,26.0,16.0,10.0,16.0,52.0,PM2.5,SEDANG,False,2256,2021-02-12,202102,52.0,PM2.5,SEDANG,DKI1 Bunderan HI,52.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-02-13,2021-02-13,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,25.0,37.0,20.0,9.0,19.0,16.0,37.0,PM2.5,BAIK,False,2257,2021-02-13,202102,37.0,PM2.5,BAIK,DKI1 Bunderan HI,37.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-14,2021-02-14,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,33.0,47.0,18.0,11.0,19.0,19.0,47.0,PM2.5,BAIK,False,2258,2021-02-14,202102,47.0,PM2.5,BAIK,DKI1 Bunderan HI,47.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-15,2021-02-15,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,34.0,47.0,20.0,13.0,17.0,25.0,47.0,PM2.5,BAIK,False,2259,2021-02-15,202102,47.0,PM2.5,BAIK,DKI1 Bunderan HI,47.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-16,2021-02-16,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,26.0,28.0,18.0,11.0,18.0,26.0,28.0,PM2.5,BAIK,False,2260,2021-02-16,202102,28.0,PM2.5,BAIK,DKI1 Bunderan HI,28.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-17,2021-02-17,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,39.0,57.0,23.0,23.0,12.0,33.0,57.0,PM2.5,SEDANG,False,2261,2021-02-17,202102,57.0,PM2.5,SEDANG,DKI1 Bunderan HI,57.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-02-18,2021-02-18,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,43.0,59.0,29.0,13.0,12.0,29.0,59.0,PM2.5,SEDANG,False,2262,2021-02-18,202102,59.0,PM2.5,SEDANG,DKI1 Bunderan HI,59.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-02-19,2021-02-19,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,29.0,41.0,19.0,20.0,12.0,23.0,41.0,PM2.5,BAIK,False,2263,2021-02-19,202102,41.0,PM2.5,BAIK,DKI1 Bunderan HI,41.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-20,2021-02-20,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,30.0,38.0,18.0,11.0,18.0,20.0,38.0,PM2.5,BAIK,False,2264,2021-02-20,202102,38.0,PM2.5,BAIK,DKI1 Bunderan HI,38.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-21,2021-02-21,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,31.0,45.0,18.0,10.0,16.0,17.0,45.0,PM2.5,BAIK,False,2265,2021-02-21,202102,45.0,PM2.5,BAIK,DKI1 Bunderan HI,45.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-22,2021-02-22,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,51.0,67.0,20.0,18.0,11.0,23.0,67.0,PM2.5,SEDANG,False,2266,2021-02-22,202102,67.0,PM2.5,SEDANG,DKI1 Bunderan HI,67.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-02-23,2021-02-23,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,50.0,64.0,22.0,11.0,20.0,23.0,64.0,PM2.5,SEDANG,False,2267,2021-02-23,202102,64.0,PM2.5,SEDANG,DKI1 Bunderan HI,64.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-02-24,2021-02-24,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,30.0,42.0,22.0,10.0,9.0,16.0,42.0,PM2.5,BAIK,False,2268,2021-02-24,202102,42.0,PM2.5,BAIK,DKI1 Bunderan HI,42.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-25,2021-02-25,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,31.0,48.0,26.0,12.0,14.0,17.0,48.0,PM2.5,BAIK,False,2269,2021-02-25,202102,48.0,PM2.5,BAIK,DKI1 Bunderan HI,48.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-26,2021-02-26,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,29.0,38.0,18.0,13.0,18.0,20.0,38.0,PM2.5,BAIK,False,2270,2021-02-26,202102,38.0,PM2.5,BAIK,DKI1 Bunderan HI,38.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-02-27,2021-02-27,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,49.0,67.0,23.0,15.0,17.0,31.0,67.0,PM2.5,SEDANG,False,2271,2021-02-27,202102,67.0,PM2.5,SEDANG,DKI1 Bunderan HI,67.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-02-28,2021-02-28,202102,2021,2,Februari,2021-02,DKI1 Bunderan HI,43.0,60.0,19.0,12.0,19.0,18.0,60.0,PM2.5,SEDANG,False,2272,2021-02-28,202102,60.0,PM2.5,SEDANG,DKI1 Bunderan HI,60.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-01,2021-03-01,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,37.0,60.0,20.0,12.0,12.0,17.0,60.0,PM2.5,SEDANG,False,2273,2021-03-01,202103,60.0,PM2.5,SEDANG,DKI1 Bunderan HI,60.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-02,2021-03-02,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,38.0,55.0,20.0,15.0,14.0,28.0,55.0,PM2.5,SEDANG,False,2274,2021-03-02,202103,55.0,PM2.5,SEDANG,DKI1 Bunderan HI,55.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-03,2021-03-03,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,49.0,67.0,19.0,21.0,17.0,35.0,67.0,PM2.5,SEDANG,False,2275,2021-03-03,202103,67.0,PM2.5,SEDANG,DKI1 Bunderan HI,67.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-04,2021-03-04,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,51.0,75.0,22.0,18.0,19.0,31.0,75.0,PM2.5,SEDANG,False,2276,2021-03-04,202103,75.0,PM2.5,SEDANG,DKI1 Bunderan HI,75.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-05,2021-03-05,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,52.0,69.0,20.0,16.0,16.0,30.0,69.0,PM2.5,SEDANG,False,2277,2021-03-05,202103,69.0,PM2.5,SEDANG,DKI1 Bunderan HI,69.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-06,2021-03-06,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,51.0,73.0,20.0,22.0,15.0,37.0,73.0,PM2.5,SEDANG,False,2278,2021-03-06,202103,73.0,PM2.5,SEDANG,DKI1 Bunderan HI,73.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-07,2021-03-07,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,57.0,88.0,23.0,23.0,19.0,31.0,88.0,PM2.5,SEDANG,False,2279,2021-03-07,202103,88.0,PM2.5,SEDANG,DKI1 Bunderan HI,88.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-08,2021-03-08,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,47.0,63.0,21.0,16.0,11.0,19.0,63.0,PM2.5,SEDANG,False,2280,2021-03-08,202103,63.0,PM2.5,SEDANG,DKI1 Bunderan HI,63.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-09,2021-03-09,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,36.0,50.0,23.0,15.0,10.0,22.0,50.0,PM2.5,BAIK,False,2281,2021-03-09,202103,50.0,PM2.5,BAIK,DKI1 Bunderan HI,50.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-03-10,2021-03-10,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,45.0,65.0,20.0,20.0,14.0,27.0,65.0,PM2.5,SEDANG,False,2282,2021-03-10,202103,65.0,PM2.5,SEDANG,DKI1 Bunderan HI,65.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-11,2021-03-11,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,27.0,35.0,19.0,9.0,15.0,21.0,35.0,PM2.5,BAIK,False,2283,2021-03-11,202103,35.0,PM2.5,BAIK,DKI1 Bunderan HI,35.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-03-12,2021-03-12,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,44.0,58.0,24.0,12.0,13.0,25.0,58.0,PM2.5,SEDANG,False,2284,2021-03-12,202103,58.0,PM2.5,SEDANG,DKI1 Bunderan HI,58.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-13,2021-03-13,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,37.0,62.0,27.0,13.0,13.0,25.0,62.0,PM2.5,SEDANG,False,2285,2021-03-13,202103,62.0,PM2.5,SEDANG,DKI1 Bunderan HI,62.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-14,2021-03-14,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,39.0,60.0,23.0,14.0,10.0,19.0,60.0,PM2.5,SEDANG,False,2286,2021-03-14,202103,60.0,PM2.5,SEDANG,DKI1 Bunderan HI,60.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-15,2021-03-15,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,45.0,70.0,29.0,18.0,13.0,34.0,70.0,PM2.5,SEDANG,False,2287,2021-03-15,202103,70.0,PM2.5,SEDANG,DKI1 Bunderan HI,70.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-16,2021-03-16,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,55.0,80.0,32.0,13.0,21.0,36.0,80.0,PM2.5,SEDANG,False,2288,2021-03-16,202103,80.0,PM2.5,SEDANG,DKI1 Bunderan HI,80.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-17,2021-03-17,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,59.0,93.0,25.0,19.0,20.0,45.0,93.0,PM2.5,SEDANG,False,2289,2021-03-17,202103,93.0,PM2.5,SEDANG,DKI1 Bunderan HI,93.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-18,2021-03-18,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,64.0,102.0,30.0,15.0,25.0,40.0,102.0,PM2.5,TIDAK SEHAT,True,2290,2021-03-18,202103,102.0,PM2.5,TIDAK SEHAT,DKI1 Bunderan HI,102.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,TIDAK SEHAT,RETAINED_IN_FINAL_DATASET,True
2021-03-19,2021-03-19,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,60.0,88.0,29.0,14.0,24.0,35.0,88.0,PM2.5,SEDANG,False,2291,2021-03-19,202103,88.0,PM2.5,SEDANG,DKI1 Bunderan HI,88.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-20,2021-03-20,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,55.0,80.0,28.0,16.0,19.0,31.0,80.0,PM2.5,SEDANG,False,2292,2021-03-20,202103,80.0,PM2.5,SEDANG,DKI1 Bunderan HI,80.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-21,2021-03-21,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,43.0,55.0,21.0,11.0,18.0,17.0,55.0,PM2.5,SEDANG,False,2293,2021-03-21,202103,55.0,PM2.5,SEDANG,DKI1 Bunderan HI,55.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-22,2021-03-22,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,38.0,61.0,21.0,13.0,14.0,18.0,61.0,PM2.5,SEDANG,False,2294,2021-03-22,202103,61.0,PM2.5,SEDANG,DKI1 Bunderan HI,61.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-23,2021-03-23,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,37.0,54.0,23.0,11.0,12.0,16.0,54.0,PM2.5,SEDANG,False,2295,2021-03-23,202103,54.0,PM2.5,SEDANG,DKI1 Bunderan HI,54.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-24,2021-03-24,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,32.0,53.0,21.0,10.0,9.0,15.0,53.0,PM2.5,SEDANG,False,2296,2021-03-24,202103,53.0,PM2.5,SEDANG,DKI1 Bunderan HI,53.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-25,2021-03-25,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,25.0,47.0,22.0,9.0,14.0,17.0,47.0,PM2.5,BAIK,False,2297,2021-03-25,202103,47.0,PM2.5,BAIK,DKI1 Bunderan HI,47.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-03-26,2021-03-26,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,50.0,69.0,23.0,19.0,19.0,28.0,69.0,PM2.5,SEDANG,False,2298,2021-03-26,202103,69.0,PM2.5,SEDANG,DKI1 Bunderan HI,69.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-27,2021-03-27,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,53.0,71.0,29.0,13.0,18.0,33.0,71.0,PM2.5,SEDANG,False,2299,2021-03-27,202103,71.0,PM2.5,SEDANG,DKI1 Bunderan HI,71.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-28,2021-03-28,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,54.0,75.0,20.0,15.0,31.0,31.0,75.0,PM2.5,SEDANG,False,2300,2021-03-28,202103,75.0,PM2.5,SEDANG,DKI1 Bunderan HI,75.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-29,2021-03-29,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,55.0,77.0,19.0,19.0,21.0,37.0,77.0,PM2.5,SEDANG,False,2301,2021-03-29,202103,77.0,PM2.5,SEDANG,DKI1 Bunderan HI,77.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-30,2021-03-30,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,53.0,69.0,24.0,15.0,14.0,30.0,69.0,PM2.5,SEDANG,False,2302,2021-03-30,202103,69.0,PM2.5,SEDANG,DKI1 Bunderan HI,69.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-03-31,2021-03-31,202103,2021,3,Maret,2021-03,DKI1 Bunderan HI,43.0,57.0,22.0,13.0,15.0,23.0,57.0,PM2.5,SEDANG,False,2303,2021-03-31,202103,57.0,PM2.5,SEDANG,DKI1 Bunderan HI,57.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-04-01,2021-04-01,202104,2021,4,April,2021-04,DKI1 Bunderan HI,26.0,42.0,22.0,11.0,13.0,19.0,42.0,PM2.5,BAIK,False,2304,2021-04-01,202104,42.0,PM2.5,BAIK,DKI1 Bunderan HI,42.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-04-02,2021-04-02,202104,2021,4,April,2021-04,DKI1 Bunderan HI,41.0,54.0,27.0,11.0,17.0,19.0,54.0,PM2.5,SEDANG,False,2305,2021-04-02,202104,54.0,PM2.5,SEDANG,DKI1 Bunderan HI,54.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-04-03,2021-04-03,202104,2021,4,April,2021-04,DKI1 Bunderan HI,25.0,42.0,20.0,8.0,18.0,22.0,42.0,PM2.5,BAIK,False,2306,2021-04-03,202104,42.0,PM2.5,BAIK,DKI1 Bunderan HI,42.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-04-04,2021-04-04,202104,2021,4,April,2021-04,DKI1 Bunderan HI,57.0,78.0,21.0,23.0,14.0,33.0,78.0,PM2.5,SEDANG,False,2307,2021-04-04,202104,78.0,PM2.5,SEDANG,DKI1 Bunderan HI,78.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-04-05,2021-04-05,202104,2021,4,April,2021-04,DKI1 Bunderan HI,52.0,69.0,22.0,15.0,18.0,27.0,69.0,PM2.5,SEDANG,False,2308,2021-04-05,202104,69.0,PM2.5,SEDANG,DKI1 Bunderan HI,69.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-04-06,2021-04-06,202104,2021,4,April,2021-04,DKI1 Bunderan HI,33.0,55.0,27.0,10.0,14.0,18.0,55.0,PM2.5,SEDANG,False,2309,2021-04-06,202104,55.0,PM2.5,SEDANG,DKI1 Bunderan HI,55.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-04-07,2021-04-07,202104,2021,4,April,2021-04,DKI1 Bunderan HI,30.0,47.0,25.0,11.0,13.0,19.0,47.0,PM2.5,BAIK,False,2310,2021-04-07,202104,47.0,PM2.5,BAIK,DKI1 Bunderan HI,47.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2021-04-08,2021-04-08,202104,2021,4,April,2021-04,DKI1 Bunderan HI,38.0,55.0,33.0,12.0,13.0,22.0,55.0,PM2.5,SEDANG,False,2311,2021-04-08,202104,55.0,PM2.5,SEDANG,DKI1 Bunderan HI,55.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-04-09,2021-04-09,202104,2021,4,April,2021-04,DKI1 Bunderan HI,54.0,69.0,26.0,14.0,15.0,28.0,69.0,PM2.5,SEDANG,False,2312,2021-04-09,202104,69.0,PM2.5,SEDANG,DKI1 Bunderan HI,69.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-04-10,2021-04-10,202104,2021,4,April,2021-04,DKI1 Bunderan HI,48.0,66.0,23.0,13.0,17.0,29.0,66.0,PM2.5,SEDANG,False,2313,2021-04-10,202104,66.0,PM2.5,SEDANG,DKI1 Bunderan HI,66.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-04-11,2021-04-11,202104,2021,4,April,2021-04,DKI1 Bunderan HI,45.0,68.0,31.0,12.0,25.0,31.0,68.0,PM2.5,SEDANG,False,2314,2021-04-11,202104,68.0,PM2.5,SEDANG,DKI1 Bunderan HI,68.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2021-04-12,2021-04-12,202104,2021,4,April,2021-04,DKI1 Bunderan HI,55.0,69.0,26.0,20.0,15.0,31.0,69.0,PM2.5,SEDANG,False,2315,2021-04-12,202104,69.0,PM2.5,SEDANG,DKI1 Bunderan HI,69.0,1,False,PM2.5,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
