tanggal,periode_data,pm10,pm25,so2,co,o3,no2,max,critical,categori,stasiun,_baris_sumber,tanggal_dt,row_param_max,cat_from_raw_max,critical_candidates,jumlah_critical_candidates,critical_final,flag_multi_critical,critical_status,critical_candidates_str,periode_expected,tanggal_raw,periode_data_raw,max_raw,critical_raw,categori_raw,stasiun_raw,jumlah_param_pada_max,flag_multi_param_max,categori_expected,jumlah_parameter_terisi,critical_terisi_flag,duplicate_group_size,duplicate_group_id,duplicate_type,dedup_action,used_for_main_dashboard_kpi
2020-04-11,202004,53.0,71.29153605015674,7.0,9.0,124.0,4.0,124.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,4820,2020-04-11,124.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,202004,2020-04-11,202004,124.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,1,False,TIDAK SEHAT,6,1,2,71.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-04-11,202004,51.0,71.29153605015674,72.0,24.0,9.0,76.0,76.0,NO2,SEDANG,DKI2 Kelapa Gading,4821,2020-04-11,76.0,BAIK,['NO2'],1,NO2,False,CORRECTED_SINGLE_CRITICAL,NO2,202004,2020-04-11,202011,9.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,71.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-05-11,202005,50.0,69.78683385579937,24.0,11.0,62.0,7.0,69.78683385579937,PM2.5,SEDANG,DKI2 Kelapa Gading,4851,2020-05-11,69.78683385579937,SEDANG,['PM2.5'],1,PM2.5,False,CORRECTED_SINGLE_CRITICAL,PM2.5,202005,2020-05-11,202005,62.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,72.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-05-11,202005,55.0,69.78683385579937,78.0,21.0,16.0,67.0,78.0,SO2,SEDANG,DKI2 Kelapa Gading,4852,2020-05-11,78.0,BAIK,['SO2'],1,SO2,False,CORRECTED_SINGLE_CRITICAL,SO2,202005,2020-05-11,202011,23.0,PM2.5,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,72.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-06-06,202006,53.0,68.48275862068965,23.0,17.0,52.0,10.0,68.48275862068965,PM2.5,SEDANG,DKI2 Kelapa Gading,4873,2020-06-06,68.48275862068965,SEDANG,['PM2.5'],1,PM2.5,False,CORRECTED_SINGLE_CRITICAL,PM2.5,202006,2020-06-06,202006,53.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,41.0,68.48275862068965,21.0,10.0,46.0,8.0,68.48275862068965,PM2.5,SEDANG,DKI2 Kelapa Gading,4874,2020-06-06,68.48275862068965,BAIK,['PM2.5'],1,PM2.5,False,CORRECTED_SINGLE_CRITICAL,PM2.5,202006,2020-06-06,202006,46.0,O3,BAIK,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,43.0,68.48275862068965,21.0,12.0,45.0,11.0,68.48275862068965,PM2.5,SEDANG,DKI2 Kelapa Gading,4875,2020-06-06,68.48275862068965,BAIK,['PM2.5'],1,PM2.5,False,CORRECTED_SINGLE_CRITICAL,PM2.5,202006,2020-06-06,202006,45.0,O3,BAIK,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,53.0,68.48275862068965,31.0,11.0,39.0,11.0,68.48275862068965,PM2.5,SEDANG,DKI2 Kelapa Gading,4876,2020-06-06,68.48275862068965,SEDANG,['PM2.5'],1,PM2.5,False,CORRECTED_SINGLE_CRITICAL,PM2.5,202006,2020-06-06,202006,53.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,62.0,68.48275862068965,21.0,12.0,87.0,12.0,87.0,O3,SEDANG,DKI2 Kelapa Gading,4877,2020-06-06,87.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,202006,2020-06-06,202006,87.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,67.0,68.48275862068965,22.0,16.0,84.0,14.0,84.0,O3,SEDANG,DKI2 Kelapa Gading,4878,2020-06-06,84.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,202006,2020-06-06,202006,84.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,60.0,68.48275862068965,18.0,10.0,63.0,11.0,68.48275862068965,PM2.5,SEDANG,DKI2 Kelapa Gading,4879,2020-06-06,68.48275862068965,SEDANG,['PM2.5'],1,PM2.5,False,CORRECTED_SINGLE_CRITICAL,PM2.5,202006,2020-06-06,202006,63.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,66.0,68.48275862068965,18.0,11.0,51.0,12.0,68.48275862068965,PM2.5,SEDANG,DKI2 Kelapa Gading,4880,2020-06-06,68.48275862068965,SEDANG,['PM2.5'],1,PM2.5,False,CORRECTED_SINGLE_CRITICAL,PM2.5,202006,2020-06-06,202006,66.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,65.0,68.48275862068965,21.0,9.0,57.0,13.0,68.48275862068965,PM2.5,SEDANG,DKI2 Kelapa Gading,4881,2020-06-06,68.48275862068965,SEDANG,['PM2.5'],1,PM2.5,False,CORRECTED_SINGLE_CRITICAL,PM2.5,202006,2020-06-06,202006,65.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,65.0,68.48275862068965,21.0,11.0,56.0,14.0,68.48275862068965,PM2.5,SEDANG,DKI2 Kelapa Gading,4882,2020-06-06,68.48275862068965,SEDANG,['PM2.5'],1,PM2.5,False,CORRECTED_SINGLE_CRITICAL,PM2.5,202006,2020-06-06,202006,65.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,63.0,68.48275862068965,17.0,8.0,61.0,8.0,68.48275862068965,PM2.5,SEDANG,DKI2 Kelapa Gading,4883,2020-06-06,68.48275862068965,SEDANG,['PM2.5'],1,PM2.5,False,CORRECTED_SINGLE_CRITICAL,PM2.5,202006,2020-06-06,202006,63.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,55.0,68.48275862068965,22.0,10.0,76.0,12.0,76.0,O3,SEDANG,DKI2 Kelapa Gading,4884,2020-06-06,76.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,202006,2020-06-06,202006,76.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,68.0,68.48275862068965,24.0,10.0,80.0,12.0,80.0,O3,SEDANG,DKI2 Kelapa Gading,4885,2020-06-06,80.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,202006,2020-06-06,202006,80.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,64.0,68.48275862068965,30.0,11.0,63.0,11.0,68.48275862068965,PM2.5,SEDANG,DKI2 Kelapa Gading,4886,2020-06-06,68.48275862068965,SEDANG,['PM2.5'],1,PM2.5,False,CORRECTED_SINGLE_CRITICAL,PM2.5,202006,2020-06-06,202006,64.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,71.0,68.48275862068965,19.0,13.0,81.0,12.0,81.0,O3,SEDANG,DKI2 Kelapa Gading,4887,2020-06-06,81.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,202006,2020-06-06,202006,81.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,73.0,68.48275862068965,19.0,11.0,56.0,10.0,73.0,PM10,SEDANG,DKI2 Kelapa Gading,4888,2020-06-06,73.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202006,2020-06-06,202006,73.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,74.0,68.48275862068965,23.0,12.0,53.0,12.0,74.0,PM10,SEDANG,DKI2 Kelapa Gading,4889,2020-06-06,74.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202006,2020-06-06,202006,74.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,67.0,68.48275862068965,18.0,13.0,75.0,9.0,75.0,O3,SEDANG,DKI2 Kelapa Gading,4890,2020-06-06,75.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,202006,2020-06-06,202006,75.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,54.0,68.48275862068965,18.0,10.0,63.0,10.0,68.48275862068965,PM2.5,SEDANG,DKI2 Kelapa Gading,4891,2020-06-06,68.48275862068965,SEDANG,['PM2.5'],1,PM2.5,False,CORRECTED_SINGLE_CRITICAL,PM2.5,202006,2020-06-06,202006,63.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,73.0,68.48275862068965,21.0,18.0,72.0,15.0,73.0,PM10,SEDANG,DKI2 Kelapa Gading,4892,2020-06-06,73.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202006,2020-06-06,202006,73.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,67.0,68.48275862068965,18.0,11.0,67.0,7.0,68.48275862068965,PM2.5,SEDANG,DKI2 Kelapa Gading,4893,2020-06-06,68.48275862068965,SEDANG,['PM2.5'],1,PM2.5,False,CORRECTED_SINGLE_CRITICAL,PM2.5,202006,2020-06-06,202006,67.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,68.0,68.48275862068965,22.0,12.0,69.0,10.0,69.0,O3,SEDANG,DKI2 Kelapa Gading,4894,2020-06-06,69.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,202006,2020-06-06,202006,69.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,58.0,68.48275862068965,22.0,10.0,70.0,11.0,70.0,O3,SEDANG,DKI2 Kelapa Gading,4895,2020-06-06,70.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,202006,2020-06-06,202006,70.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,58.0,68.48275862068965,18.0,11.0,124.0,19.0,124.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,4896,2020-06-06,124.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,202006,2020-06-06,202006,124.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,1,False,TIDAK SEHAT,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-06-06,202006,80.0,68.48275862068965,25.0,29.0,79.0,19.0,80.0,PM10,SEDANG,DKI2 Kelapa Gading,4897,2020-06-06,80.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202006,2020-06-06,202006,80.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,78.0,68.48275862068965,21.0,22.0,81.0,18.0,81.0,O3,SEDANG,DKI2 Kelapa Gading,4898,2020-06-06,81.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,202006,2020-06-06,202006,81.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,75.0,68.48275862068965,22.0,11.0,64.0,11.0,75.0,PM10,SEDANG,DKI2 Kelapa Gading,4899,2020-06-06,75.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202006,2020-06-06,202006,75.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,75.0,68.48275862068965,25.0,11.0,64.0,10.0,75.0,PM10,SEDANG,DKI2 Kelapa Gading,4900,2020-06-06,75.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202006,2020-06-06,202006,75.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,76.0,68.48275862068965,23.0,11.0,66.0,15.0,76.0,PM10,SEDANG,DKI2 Kelapa Gading,4901,2020-06-06,76.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202006,2020-06-06,202006,76.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-06-06,202006,78.0,68.48275862068965,24.0,13.0,69.0,12.0,78.0,PM10,SEDANG,DKI2 Kelapa Gading,4902,2020-06-06,78.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,202006,2020-06-06,202006,78.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,30,73.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-07-11,202007,73.0,66.72727272727273,23.0,13.0,78.0,13.0,78.0,O3,SEDANG,DKI2 Kelapa Gading,4914,2020-07-11,78.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,202007,2020-07-11,202007,78.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,74.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-07-11,202007,65.0,66.72727272727273,87.0,23.0,17.0,65.0,87.0,SO2,SEDANG,DKI2 Kelapa Gading,4915,2020-07-11,87.0,BAIK,['SO2'],1,SO2,False,CORRECTED_SINGLE_CRITICAL,SO2,202007,2020-07-11,202011,17.0,PM2.5,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,74.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-08-11,202008,61.0,65.17241379310344,21.0,8.0,58.0,12.0,65.17241379310344,PM2.5,SEDANG,DKI2 Kelapa Gading,4946,2020-08-11,65.17241379310344,SEDANG,['PM2.5'],1,PM2.5,False,CORRECTED_SINGLE_CRITICAL,PM2.5,202008,2020-08-11,202008,61.0,PM10,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,75.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-08-11,202008,66.0,65.17241379310344,90.0,27.0,24.0,57.0,90.0,SO2,SEDANG,DKI2 Kelapa Gading,4947,2020-08-11,90.0,BAIK,['SO2'],1,SO2,False,CORRECTED_SINGLE_CRITICAL,SO2,202008,2020-08-11,202011,15.0,PM2.5,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,75.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-09-11,202009,69.0,63.61755485893417,22.0,10.0,104.0,9.0,104.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,4978,2020-09-11,104.0,TIDAK SEHAT,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,202009,2020-09-11,202009,104.0,O3,TIDAK SEHAT,DKI2 Kelapa Gading,1,False,TIDAK SEHAT,6,1,2,76.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-09-11,202009,72.0,63.61755485893417,103.0,30.0,24.0,64.0,103.0,SO2,TIDAK SEHAT,DKI2 Kelapa Gading,4979,2020-09-11,103.0,BAIK,['SO2'],1,SO2,False,CORRECTED_SINGLE_CRITICAL,SO2,202009,2020-09-11,202011,17.0,PM2.5,TIDAK SEHAT,DKI2 Kelapa Gading,1,False,TIDAK SEHAT,6,1,2,76.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-10-11,202010,51.0,62.112852664576806,20.0,8.0,95.0,7.0,95.0,O3,SEDANG,DKI2 Kelapa Gading,5008,2020-10-11,95.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,202010,2020-10-11,202010,95.0,O3,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,77.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-10-11,202010,67.0,62.112852664576806,94.0,24.0,10.0,70.0,94.0,SO2,SEDANG,DKI2 Kelapa Gading,5009,2020-10-11,94.0,BAIK,['SO2'],1,SO2,False,CORRECTED_SINGLE_CRITICAL,SO2,202010,2020-10-11,202011,14.0,PM2.5,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,77.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2020-12-11,202012,59.0,59.05329153605016,77.0,22.0,8.0,61.0,77.0,SO2,SEDANG,DKI2 Kelapa Gading,5040,2020-12-11,77.0,BAIK,['SO2'],1,SO2,False,CORRECTED_SINGLE_CRITICAL,SO2,202012,2020-12-11,202011,9.0,PM2.5,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,78.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2020-12-11,202012,30.0,59.05329153605016,26.0,8.0,43.0,13.0,59.05329153605016,PM2.5,SEDANG,DKI2 Kelapa Gading,5041,2020-12-11,59.05329153605016,BAIK,['PM2.5'],1,PM2.5,False,CORRECTED_SINGLE_CRITICAL,PM2.5,202012,2020-12-11,202012,43.0,O3,BAIK,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,78.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-23,202212,31.0,40.0,57.0,38.0,24.0,18.0,57.0,SO2,SEDANG,DKI2 Kelapa Gading,5477,2022-12-23,57.0,SEDANG,['SO2'],1,SO2,False,VALID_SINGLE_CRITICAL,SO2,202212,2022-12-23,202212,57.0,SO2,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,79.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-23,202212,26.0,40.0,57.0,38.0,21.0,18.0,57.0,SO2,SEDANG,DKI2 Kelapa Gading,5478,2022-12-23,57.0,SEDANG,['SO2'],1,SO2,False,VALID_SINGLE_CRITICAL,SO2,202212,2022-12-23,202212,57.0,SO2,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,79.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-25,202212,42.0,56.0,57.0,45.0,25.0,18.0,57.0,SO2,SEDANG,DKI2 Kelapa Gading,5480,2022-12-25,57.0,SEDANG,['SO2'],1,SO2,False,VALID_SINGLE_CRITICAL,SO2,202212,2022-12-25,202212,57.0,SO2,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,80.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-25,202212,36.0,51.0,57.0,45.0,20.0,18.0,57.0,SO2,SEDANG,DKI2 Kelapa Gading,5481,2022-12-25,57.0,SEDANG,['SO2'],1,SO2,False,VALID_SINGLE_CRITICAL,SO2,202212,2022-12-25,202212,57.0,SO2,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,80.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-26,202212,43.0,62.0,58.0,54.0,25.0,27.0,62.0,PM2.5,SEDANG,DKI2 Kelapa Gading,5482,2022-12-26,62.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-26,202212,62.0,PM2.5,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,81.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-26,202212,43.0,62.0,58.0,54.0,21.0,27.0,62.0,PM2.5,SEDANG,DKI2 Kelapa Gading,5483,2022-12-26,62.0,SEDANG,['PM2.5'],1,PM2.5,False,VALID_SINGLE_CRITICAL,PM2.5,202212,2022-12-26,202212,62.0,PM2.5,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,81.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-27,202212,36.0,47.0,58.0,42.0,20.0,18.0,58.0,SO2,SEDANG,DKI2 Kelapa Gading,5484,2022-12-27,58.0,SEDANG,['SO2'],1,SO2,False,VALID_SINGLE_CRITICAL,SO2,202212,2022-12-27,202212,58.0,SO2,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,82.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-27,202212,29.0,42.0,58.0,42.0,15.0,18.0,58.0,SO2,SEDANG,DKI2 Kelapa Gading,5485,2022-12-27,58.0,SEDANG,['SO2'],1,SO2,False,VALID_SINGLE_CRITICAL,SO2,202212,2022-12-27,202212,58.0,SO2,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,82.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2022-12-29,202212,23.0,50.0,57.0,12.0,16.0,15.0,57.0,SO2,SEDANG,DKI2 Kelapa Gading,5487,2022-12-29,57.0,SEDANG,['SO2'],1,SO2,False,VALID_SINGLE_CRITICAL,SO2,202212,2022-12-29,202212,57.0,SO2,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,83.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2022-12-29,202212,23.0,23.0,57.0,12.0,16.0,15.0,57.0,SO2,SEDANG,DKI2 Kelapa Gading,5488,2022-12-29,57.0,SEDANG,['SO2'],1,SO2,False,VALID_SINGLE_CRITICAL,SO2,202212,2022-12-29,202212,57.0,SO2,SEDANG,DKI2 Kelapa Gading,1,False,SEDANG,6,1,2,83.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-01-12,201601,57.0,,16.0,38.0,64.0,7.0,64.0,O3,SEDANG,DKI3 Jagakarsa,6867,2016-01-12,64.0,BAIK,['O3'],1,O3,False,CORRECTED_SINGLE_CRITICAL,O3,201601,2016-01-12,201601,38.0,CO,BAIK,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,84.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-01-12,201601,57.0,,30.0,11.0,64.0,6.0,64.0,O3,SEDANG,DKI3 Jagakarsa,6868,2016-01-12,64.0,SEDANG,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201601,2016-01-12,201612,64.0,O3,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,84.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-02-12,201602,41.0,,13.0,27.0,47.0,4.0,47.0,O3,BAIK,DKI3 Jagakarsa,6892,2016-02-12,47.0,BAIK,['O3'],1,O3,False,VALID_SINGLE_CRITICAL,O3,201602,2016-02-12,201602,47.0,O3,BAIK,DKI3 Jagakarsa,1,False,BAIK,5,1,2,85.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
2016-02-12,201602,38.0,,28.0,8.0,35.0,4.0,38.0,PM10,BAIK,DKI3 Jagakarsa,6893,2016-02-12,38.0,BAIK,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201602,2016-02-12,201612,38.0,PM10,BAIK,DKI3 Jagakarsa,1,False,BAIK,5,1,2,85.0,DUPLIKAT_KONFLIK_NILAI,SEPARATED_TO_DUPLICATE_AUDIT,False
2016-03-12,201603,55.0,,15.0,27.0,51.0,1.0,55.0,PM10,SEDANG,DKI3 Jagakarsa,6922,2016-03-12,55.0,SEDANG,['PM10'],1,PM10,False,VALID_SINGLE_CRITICAL,PM10,201603,2016-03-12,201603,55.0,PM10,SEDANG,DKI3 Jagakarsa,1,False,SEDANG,5,1,2,86.0,DUPLIKAT_KONFLIK_NILAI,RETAINED_IN_FINAL_DATASET,True
